pair_ID	entailment_judgment	relatedness_score
5054	NEUTRAL	0.8586624
5055	NEUTRAL	0.89582807
5057	ENTAILMENT	3.6701236
5059	ENTAILMENT	3.9230886
5061	NEUTRAL	3.6769798
5062	CONTRADICTION	3.8855324
5063	ENTAILMENT	3.9317873
5065	NEUTRAL	3.570038
5066	ENTAILMENT	3.8354373
5067	CONTRADICTION	3.7851288
5068	NEUTRAL	3.800022
5069	CONTRADICTION	3.5934854
5070	NEUTRAL	0.927921
5071	CONTRADICTION	0.82703936
5075	ENTAILMENT	3.768952
5076	CONTRADICTION	3.6265726
5077	ENTAILMENT	3.8243454
5084	ENTAILMENT	3.9302278
5087	NEUTRAL	3.877389
5088	NEUTRAL	1.040514
5090	NEUTRAL	1.1763546
5093	NEUTRAL	3.660442
5094	CONTRADICTION	3.6531808
5095	NEUTRAL	2.3317647
5098	ENTAILMENT	1.1882964
5099	NEUTRAL	0.9635542
5101	NEUTRAL	0.95350975
5103	NEUTRAL	3.5942743
5104	NEUTRAL	3.4756517
5106	NEUTRAL	3.7130418
5108	ENTAILMENT	3.6840515
5111	NEUTRAL	4.0079913
5112	CONTRADICTION	3.7411551
5118	CONTRADICTION	1.4308953
5120	ENTAILMENT	3.7987823
5122	ENTAILMENT	3.9999228
5126	ENTAILMENT	0.8245391
5128	ENTAILMENT	0.8603707
5129	NEUTRAL	3.9164023
5130	CONTRADICTION	3.9478943
5131	NEUTRAL	2.3887892
5138	ENTAILMENT	3.3800385
5140	NEUTRAL	3.4906642
5143	NEUTRAL	1.8048356
5144	NEUTRAL	2.608452
5146	NEUTRAL	1.5668279
5150	CONTRADICTION	3.4881413
5151	NEUTRAL	2.1360736
5152	CONTRADICTION	1.1659695
5156	ENTAILMENT	3.638207
5157	CONTRADICTION	2.694426
5158	NEUTRAL	3.8465216
5159	CONTRADICTION	3.4481764
5162	NEUTRAL	2.2321384
5164	NEUTRAL	3.1547904
5165	NEUTRAL	3.643902
5168	CONTRADICTION	3.5776696
5170	NEUTRAL	0.9753234
5172	CONTRADICTION	1.1318421
5173	NEUTRAL	0.95126146
5174	NEUTRAL	3.5948625
5179	NEUTRAL	3.8077621
5180	NEUTRAL	3.8855753
5181	CONTRADICTION	3.5954442
5182	NEUTRAL	3.9618602
5183	ENTAILMENT	3.9221606
5184	NEUTRAL	3.9846292
5185	NEUTRAL	3.979542
5188	NEUTRAL	1.048119
5190	NEUTRAL	1.2660161
5192	ENTAILMENT	3.2692366
5193	CONTRADICTION	2.2889414
5194	NEUTRAL	3.5100904
5196	NEUTRAL	2.6618783
5200	NEUTRAL	1.476837
5202	NEUTRAL	3.7458649
5205	NEUTRAL	3.5636482
5207	NEUTRAL	1.8945323
5209	NEUTRAL	2.9156845
5210	ENTAILMENT	3.7647665
5211	CONTRADICTION	3.8802078
5213	CONTRADICTION	2.9966626
5214	ENTAILMENT	1.886856
5217	CONTRADICTION	2.9852161
5218	NEUTRAL	3.0497699
5221	NEUTRAL	3.130555
5222	NEUTRAL	3.9944735
5224	NEUTRAL	3.929885
5228	NEUTRAL	1.86841
5229	CONTRADICTION	3.1318223
5230	NEUTRAL	3.9073312
5233	CONTRADICTION	3.8120055
5235	CONTRADICTION	2.910913
5237	NEUTRAL	3.701489
5240	NEUTRAL	3.9057648
5241	NEUTRAL	3.865903
5243	NEUTRAL	2.7707372
5245	NEUTRAL	3.7359605
5250	NEUTRAL	1.6442343
5252	ENTAILMENT	2.331853
5255	ENTAILMENT	4.026546
5257	ENTAILMENT	2.9378777
5259	ENTAILMENT	2.7589319
5265	NEUTRAL	3.8052025
5266	NEUTRAL	3.8925352
5268	NEUTRAL	3.8406897
5270	ENTAILMENT	3.8475292
5271	NEUTRAL	3.5535088
5272	ENTAILMENT	3.9169312
5273	ENTAILMENT	3.7636497
5274	CONTRADICTION	3.6357815
5275	ENTAILMENT	3.7982
5279	ENTAILMENT	3.6201646
5280	CONTRADICTION	3.4873357
5281	ENTAILMENT	3.2760425
5283	CONTRADICTION	3.6877737
5284	ENTAILMENT	3.5475206
5285	CONTRADICTION	3.6514723
5286	NEUTRAL	3.9111426
5287	CONTRADICTION	3.8506362
5289	CONTRADICTION	3.3275795
5290	NEUTRAL	3.8267403
5292	NEUTRAL	3.9540336
5293	NEUTRAL	3.908173
5295	ENTAILMENT	1.0201674
5297	NEUTRAL	1.202251
5299	NEUTRAL	1.047265
5300	ENTAILMENT	3.628885
5301	CONTRADICTION	3.925541
5302	ENTAILMENT	4.026961
5305	CONTRADICTION	3.1018782
5307	CONTRADICTION	3.8265555
5308	ENTAILMENT	3.4114234
5309	NEUTRAL	3.7253785
5312	NEUTRAL	3.8355596
5315	NEUTRAL	3.4799583
5316	CONTRADICTION	2.8883734
5320	ENTAILMENT	2.9623084
5322	ENTAILMENT	3.5011394
5323	CONTRADICTION	3.220704
5326	ENTAILMENT	3.7349877
5328	NEUTRAL	4.0257096
5330	NEUTRAL	3.9484954
5331	NEUTRAL	3.320549
5332	NEUTRAL	4.0341787
5336	ENTAILMENT	3.3791037
5337	CONTRADICTION	3.7658489
5339	CONTRADICTION	3.826458
5343	CONTRADICTION	3.1638823
5344	ENTAILMENT	3.8209195
5353	NEUTRAL	3.664921
5354	ENTAILMENT	4.0079007
5355	CONTRADICTION	3.7353187
5360	ENTAILMENT	3.9021893
5364	CONTRADICTION	3.61201
5365	NEUTRAL	3.7725701
5366	CONTRADICTION	3.7739782
5367	NEUTRAL	1.4263105
5368	NEUTRAL	3.2373161
5371	NEUTRAL	1.3544768
5375	ENTAILMENT	3.66847
5381	ENTAILMENT	3.8605533
5382	NEUTRAL	3.5149517
5386	CONTRADICTION	3.629878
5388	NEUTRAL	2.9687903
5390	NEUTRAL	3.4372182
5392	ENTAILMENT	3.8088212
5394	NEUTRAL	3.4596753
5396	NEUTRAL	3.6397073
5400	NEUTRAL	3.9614227
5402	CONTRADICTION	3.6486177
5403	NEUTRAL	3.3551965
5408	NEUTRAL	3.8324132
5410	NEUTRAL	3.94596
5412	NEUTRAL	3.521793
5413	NEUTRAL	2.6617792
5416	NEUTRAL	3.546543
5417	NEUTRAL	3.8885381
5418	NEUTRAL	3.9387228
5421	NEUTRAL	0.70274204
5422	NEUTRAL	0.8936017
5424	NEUTRAL	0.8017951
5425	NEUTRAL	0.8285336
5428	NEUTRAL	3.6430473
5430	NEUTRAL	3.6956136
5431	CONTRADICTION	3.8515284
5433	CONTRADICTION	2.7820148
5438	NEUTRAL	3.8568192
5441	NEUTRAL	1.085505
5442	NEUTRAL	3.8500676
5444	ENTAILMENT	3.620793
5445	CONTRADICTION	3.523177
5448	ENTAILMENT	3.6631455
5450	ENTAILMENT	4.023018
5451	CONTRADICTION	3.3432567
5452	NEUTRAL	3.8856804
5453	NEUTRAL	3.7843568
5465	CONTRADICTION	3.5221314
5469	CONTRADICTION	1.8268052
5470	NEUTRAL	3.0770988
5472	CONTRADICTION	3.9224124
5473	ENTAILMENT	3.7789536
5475	ENTAILMENT	1.0118629
5479	ENTAILMENT	0.88927925
5481	NEUTRAL	3.524752
5482	ENTAILMENT	3.868946
5484	ENTAILMENT	3.8342986
5485	NEUTRAL	3.429268
5486	ENTAILMENT	3.9424353
5488	NEUTRAL	3.2368274
5490	CONTRADICTION	3.8244374
5493	NEUTRAL	3.8326116
5494	CONTRADICTION	2.8502288
5499	NEUTRAL	3.8708224
5506	NEUTRAL	1.2602719
5508	CONTRADICTION	3.4392939
5509	ENTAILMENT	3.503227
5511	NEUTRAL	3.5396304
5515	NEUTRAL	3.4709802
5516	NEUTRAL	3.550578
5517	NEUTRAL	3.586028
5519	ENTAILMENT	3.5799098
5524	NEUTRAL	2.9745936
5527	NEUTRAL	3.619817
5528	CONTRADICTION	3.5772893
5529	NEUTRAL	3.8879838
5536	ENTAILMENT	3.5248609
5539	ENTAILMENT	2.4217238
5541	ENTAILMENT	3.3961987
5542	ENTAILMENT	3.495935
5543	ENTAILMENT	3.85989
5544	CONTRADICTION	3.6538405
5547	ENTAILMENT	1.1670092
5550	CONTRADICTION	1.142713
5551	ENTAILMENT	1.2637604
5557	ENTAILMENT	1.5907828
5559	NEUTRAL	3.2720947
5562	CONTRADICTION	3.683875
5564	ENTAILMENT	3.6717873
5566	ENTAILMENT	3.51713
5567	ENTAILMENT	3.6520638
5570	NEUTRAL	3.017571
5571	CONTRADICTION	3.5325122
5572	ENTAILMENT	3.5854542
5573	ENTAILMENT	3.6463513
5574	NEUTRAL	1.2578709
5576	NEUTRAL	2.0182047
5577	CONTRADICTION	2.6609561
5578	NEUTRAL	1.2450932
5579	ENTAILMENT	3.7611005
5581	NEUTRAL	3.437027
5583	NEUTRAL	3.329024
5585	ENTAILMENT	1.9949782
5589	NEUTRAL	3.8497324
5590	NEUTRAL	3.6190505
5592	NEUTRAL	3.375393
5594	ENTAILMENT	3.8497276
5596	NEUTRAL	3.7863483
5597	ENTAILMENT	3.2607553
5598	CONTRADICTION	3.3598824
5599	ENTAILMENT	3.6772258
5600	CONTRADICTION	2.6926928
5601	ENTAILMENT	1.4197593
5605	ENTAILMENT	2.8654916
5606	NEUTRAL	3.6046
5611	NEUTRAL	1.2114387
5616	CONTRADICTION	3.731592
5622	CONTRADICTION	3.4496038
5625	NEUTRAL	3.838212
5626	NEUTRAL	3.8343515
5628	NEUTRAL	2.8400621
5629	CONTRADICTION	1.694044
5630	NEUTRAL	2.738216
5631	NEUTRAL	3.1273055
5635	NEUTRAL	3.9605
5636	CONTRADICTION	3.689163
5638	CONTRADICTION	3.356772
5639	NEUTRAL	3.7460265
5644	NEUTRAL	3.939897
5648	NEUTRAL	3.899291
5649	CONTRADICTION	3.828714
5650	NEUTRAL	3.6799533
5652	CONTRADICTION	3.54738
5654	CONTRADICTION	3.2445319
5655	NEUTRAL	1.2286696
5658	CONTRADICTION	2.7171612
5660	NEUTRAL	3.838667
5661	NEUTRAL	3.4524674
5662	ENTAILMENT	3.8691797
5665	NEUTRAL	3.5369706
5666	NEUTRAL	3.586563
5667	NEUTRAL	1.8284651
5669	NEUTRAL	3.897571
5670	NEUTRAL	3.9620528
5672	ENTAILMENT	3.9324296
5673	NEUTRAL	3.9023502
5674	ENTAILMENT	3.9544694
5681	CONTRADICTION	3.8470469
5682	ENTAILMENT	3.7949784
5684	NEUTRAL	3.8009303
5685	NEUTRAL	3.9163172
5686	NEUTRAL	3.9252126
5688	CONTRADICTION	3.5558257
5689	NEUTRAL	3.4991353
5690	CONTRADICTION	3.0759187
5692	CONTRADICTION	1.6827998
5699	CONTRADICTION	3.810113
5700	NEUTRAL	3.1849475
5702	NEUTRAL	3.9228132
5703	CONTRADICTION	3.4542084
5704	NEUTRAL	3.4794626
5705	ENTAILMENT	3.693202
5707	ENTAILMENT	3.5323477
5708	CONTRADICTION	3.4790874
5709	ENTAILMENT	3.6497347
5711	NEUTRAL	3.4768662
5713	ENTAILMENT	3.2344365
5714	NEUTRAL	3.9621444
5715	NEUTRAL	3.828629
5716	NEUTRAL	3.8348405
5719	NEUTRAL	4.037973
5720	NEUTRAL	2.9363837
5721	CONTRADICTION	2.7549036
5723	ENTAILMENT	3.784584
5724	CONTRADICTION	3.8730474
5726	CONTRADICTION	3.9522367
5727	ENTAILMENT	3.8442318
5729	ENTAILMENT	3.46349
5730	NEUTRAL	3.588652
5731	ENTAILMENT	3.8565733
5734	NEUTRAL	3.6998532
5735	NEUTRAL	3.4709024
5738	NEUTRAL	2.4791281
5743	NEUTRAL	3.5646944
5746	CONTRADICTION	3.4563105
5748	CONTRADICTION	3.2272267
5754	ENTAILMENT	1.0866748
5757	CONTRADICTION	1.2006146
5759	NEUTRAL	3.487707
5760	NEUTRAL	3.2353883
5763	NEUTRAL	3.4125848
5766	NEUTRAL	1.030464
5767	NEUTRAL	0.86170465
5769	NEUTRAL	0.9503136
5771	CONTRADICTION	3.9110885
5774	ENTAILMENT	3.5489335
5775	CONTRADICTION	3.0600305
5778	ENTAILMENT	3.2977676
5780	ENTAILMENT	4.03264
5782	NEUTRAL	3.3334322
5783	ENTAILMENT	2.10595
5784	NEUTRAL	1.3985151
5785	NEUTRAL	1.5498625
5786	ENTAILMENT	2.2454119
5789	CONTRADICTION	3.7171686
5790	ENTAILMENT	3.9882483
5793	NEUTRAL	3.7151423
5795	CONTRADICTION	2.9297776
5796	NEUTRAL	3.6801872
5798	CONTRADICTION	2.4953547
5800	CONTRADICTION	3.5463643
5802	CONTRADICTION	3.6030354
5803	ENTAILMENT	2.4119682
5804	CONTRADICTION	1.389165
5805	ENTAILMENT	2.8981595
5807	NEUTRAL	4.0225587
5808	NEUTRAL	3.3869195
5809	NEUTRAL	3.6906514
5814	NEUTRAL	1.7802845
5817	NEUTRAL	2.4335275
5818	CONTRADICTION	3.830961
5827	CONTRADICTION	3.799563
5830	NEUTRAL	3.846107
5831	NEUTRAL	3.7609425
5832	NEUTRAL	3.7484326
5833	NEUTRAL	4.044486
5837	NEUTRAL	2.5007734
5838	CONTRADICTION	1.6744541
5840	CONTRADICTION	2.902635
5843	ENTAILMENT	3.8753674
5844	ENTAILMENT	3.8502805
5849	ENTAILMENT	3.8062348
5854	ENTAILMENT	4.0016894
5856	NEUTRAL	3.9870982
5858	NEUTRAL	3.9454718
5862	NEUTRAL	3.7830544
5863	NEUTRAL	3.951113
5866	ENTAILMENT	3.4276516
5868	NEUTRAL	3.6070914
5869	ENTAILMENT	3.867944
5870	NEUTRAL	3.8531792
5871	ENTAILMENT	3.6306372
5873	ENTAILMENT	3.191485
5877	ENTAILMENT	3.7782931
5878	NEUTRAL	3.6221442
5880	NEUTRAL	3.2247832
5881	NEUTRAL	3.1595154
5884	NEUTRAL	3.9687562
5888	ENTAILMENT	3.9484859
5889	NEUTRAL	3.6917095
5891	NEUTRAL	1.6283501
5892	NEUTRAL	2.0283513
5893	NEUTRAL	2.2513037
5896	NEUTRAL	3.9319627
5897	NEUTRAL	3.8737278
5903	NEUTRAL	4.0873647
5908	NEUTRAL	3.8036752
5910	NEUTRAL	3.795395
5912	CONTRADICTION	3.5791898
5913	NEUTRAL	3.8951087
5915	ENTAILMENT	2.645873
5916	NEUTRAL	3.6115034
5917	CONTRADICTION	3.9333725
5921	ENTAILMENT	0.8807227
5925	ENTAILMENT	3.640461
5926	ENTAILMENT	3.491959
5927	ENTAILMENT	1.5216256
5929	ENTAILMENT	1.527563
5932	ENTAILMENT	3.8446565
5933	NEUTRAL	3.9106243
5934	NEUTRAL	3.7756846
5935	CONTRADICTION	3.9519367
5939	NEUTRAL	3.9790835
5940	NEUTRAL	3.9357915
5942	CONTRADICTION	3.69915
5945	NEUTRAL	3.698176
5946	NEUTRAL	3.749268
5949	NEUTRAL	3.890481
5950	NEUTRAL	3.5148125
5951	NEUTRAL	3.8850245
5953	CONTRADICTION	3.300791
5954	ENTAILMENT	3.922359
5957	NEUTRAL	2.8815439
5958	ENTAILMENT	3.5265374
5959	CONTRADICTION	3.5703912
5961	NEUTRAL	3.7517183
5962	NEUTRAL	3.056452
5963	NEUTRAL	3.9387665
5967	CONTRADICTION	2.1066942
5969	NEUTRAL	1.3505517
5971	NEUTRAL	1.6379527
5972	NEUTRAL	4.077208
5973	NEUTRAL	4.059148
5974	NEUTRAL	3.8433275
5980	NEUTRAL	3.2975895
5981	ENTAILMENT	2.746586
5984	NEUTRAL	3.711687
5985	ENTAILMENT	3.8502955
5993	NEUTRAL	3.6022139
5994	NEUTRAL	3.9031286
5995	CONTRADICTION	3.8258178
5997	NEUTRAL	3.9136126
5998	NEUTRAL	3.358232
5999	NEUTRAL	3.1146653
6002	NEUTRAL	3.0913491
6003	NEUTRAL	3.9055462
6004	CONTRADICTION	3.4746654
6008	ENTAILMENT	2.4948816
6009	NEUTRAL	1.8423076
6010	NEUTRAL	2.2953186
6011	NEUTRAL	1.869807
6012	NEUTRAL	2.2929945
6013	NEUTRAL	1.9280945
6016	NEUTRAL	3.41035
6018	NEUTRAL	3.5599546
6019	NEUTRAL	3.4146295
6021	NEUTRAL	3.6147177
6023	NEUTRAL	3.7053857
6024	NEUTRAL	3.5150826
6025	ENTAILMENT	3.8993032
6026	CONTRADICTION	3.7189584
6031	ENTAILMENT	3.8267503
6033	ENTAILMENT	3.6302543
6034	ENTAILMENT	3.103169
6036	NEUTRAL	3.9415221
6039	NEUTRAL	4.0487
6040	CONTRADICTION	3.9788074
6043	CONTRADICTION	3.7534406
6046	NEUTRAL	1.9479471
6048	NEUTRAL	2.4832687
6049	NEUTRAL	2.666907
6055	NEUTRAL	3.766107
6057	CONTRADICTION	3.7676005
6058	NEUTRAL	3.873723
6059	CONTRADICTION	2.6780744
6062	NEUTRAL	3.1235878
6063	ENTAILMENT	3.6769857
6064	NEUTRAL	3.9799519
6066	NEUTRAL	3.9298344
6067	NEUTRAL	3.5355344
6069	NEUTRAL	1.6535398
6070	NEUTRAL	3.1563275
6071	ENTAILMENT	1.668764
6073	NEUTRAL	2.5969718
6074	NEUTRAL	4.019269
6076	NEUTRAL	3.8695836
6079	CONTRADICTION	3.3560565
6081	NEUTRAL	3.9514675
6087	NEUTRAL	4.0614753
6089	NEUTRAL	3.8654475
6090	NEUTRAL	3.6988072
6091	NEUTRAL	3.9729464
6094	NEUTRAL	3.8540134
6097	CONTRADICTION	3.950533
6100	NEUTRAL	3.734787
6102	NEUTRAL	3.851307
6107	NEUTRAL	3.4138837
6110	NEUTRAL	3.4469957
6111	NEUTRAL	3.554614
6113	NEUTRAL	3.2196937
6114	NEUTRAL	3.6614513
6115	NEUTRAL	3.5012498
6116	NEUTRAL	3.8622258
6118	NEUTRAL	3.851272
6121	NEUTRAL	3.8267822
6124	CONTRADICTION	3.6589298
6125	NEUTRAL	3.8078115
6126	NEUTRAL	3.85072
6129	NEUTRAL	3.9789124
6130	NEUTRAL	3.5595734
6132	NEUTRAL	4.0248895
6134	NEUTRAL	3.7940626
6138	CONTRADICTION	2.03588
6139	ENTAILMENT	2.3568046
6140	NEUTRAL	1.6919819
6141	NEUTRAL	1.7832315
6142	ENTAILMENT	2.3184972
6143	NEUTRAL	3.2771626
6148	NEUTRAL	1.7242109
6149	NEUTRAL	2.731895
6151	NEUTRAL	2.4161773
6156	NEUTRAL	1.8562182
6162	NEUTRAL	2.6788182
6163	NEUTRAL	3.9846776
6165	NEUTRAL	2.6631534
6166	NEUTRAL	2.2000666
6167	NEUTRAL	3.3073125
6168	NEUTRAL	3.7808883
6172	NEUTRAL	3.9181104
6173	ENTAILMENT	3.577291
6177	NEUTRAL	2.1274161
6181	ENTAILMENT	3.4615562
6182	NEUTRAL	2.863565
6184	NEUTRAL	3.8093648
6189	NEUTRAL	2.3450108
6190	NEUTRAL	2.6000946
6192	NEUTRAL	3.9440856
6196	NEUTRAL	1.9637514
6201	ENTAILMENT	3.9121718
6204	NEUTRAL	3.9582334
6207	CONTRADICTION	2.0556717
6210	NEUTRAL	3.3156364
6216	NEUTRAL	3.3011875
6217	NEUTRAL	3.067587
6220	NEUTRAL	3.5766375
6221	NEUTRAL	4.0036697
6222	NEUTRAL	3.828093
6223	NEUTRAL	3.775546
6226	NEUTRAL	2.2133007
6227	NEUTRAL	3.1335676
6229	NEUTRAL	3.0623937
6230	NEUTRAL	3.753582
6235	NEUTRAL	3.0884
6237	NEUTRAL	3.375052
6238	NEUTRAL	3.787426
6240	NEUTRAL	3.5691144
6244	NEUTRAL	3.7436104
6245	NEUTRAL	2.4950519
6247	NEUTRAL	2.6675
6251	NEUTRAL	3.7767377
6252	NEUTRAL	3.7229755
6254	NEUTRAL	3.7836244
6255	ENTAILMENT	3.72831
6256	NEUTRAL	3.5971549
6257	CONTRADICTION	3.8423796
6260	CONTRADICTION	3.8859622
6261	NEUTRAL	3.998535
6262	NEUTRAL	3.5305266
6264	NEUTRAL	2.610578
6265	NEUTRAL	3.8080301
6268	NEUTRAL	4.051352
6269	CONTRADICTION	3.597568
6270	NEUTRAL	4.0026793
6271	NEUTRAL	3.9742675
6273	NEUTRAL	3.1100965
6274	NEUTRAL	3.3171046
6275	CONTRADICTION	1.9923853
6276	NEUTRAL	3.2311165
6277	NEUTRAL	3.738144
6279	NEUTRAL	3.905542
6281	ENTAILMENT	3.8953657
6282	ENTAILMENT	3.7245991
6283	ENTAILMENT	3.6250076
6284	ENTAILMENT	3.3551526
6285	ENTAILMENT	3.8179922
6289	CONTRADICTION	3.8109434
6294	NEUTRAL	3.2405128
6296	NEUTRAL	3.6631603
6298	NEUTRAL	2.8478122
6303	NEUTRAL	3.4825633
6304	NEUTRAL	2.0646944
6312	NEUTRAL	2.5620012
6314	NEUTRAL	2.7700262
6320	NEUTRAL	2.9475598
6322	NEUTRAL	3.4331527
6323	NEUTRAL	3.1575277
6324	NEUTRAL	3.9303846
6325	CONTRADICTION	3.9787703
6328	NEUTRAL	3.8981822
6329	NEUTRAL	2.5479884
6331	NEUTRAL	2.3298588
6332	CONTRADICTION	2.5778346
6339	CONTRADICTION	3.8479815
6340	NEUTRAL	3.075924
6341	CONTRADICTION	2.4623256
6343	CONTRADICTION	3.4651625
6351	CONTRADICTION	3.9529638
6352	NEUTRAL	3.4904509
6354	NEUTRAL	3.7424545
6355	NEUTRAL	3.4022443
6356	NEUTRAL	2.6971636
6361	NEUTRAL	3.7383213
6364	NEUTRAL	3.9106812
6365	NEUTRAL	3.750274
6367	CONTRADICTION	3.934209
6369	NEUTRAL	2.976988
6371	NEUTRAL	3.0670831
6374	NEUTRAL	3.5160663
6376	NEUTRAL	2.7004902
6378	CONTRADICTION	3.570427
6379	NEUTRAL	3.8141966
6380	NEUTRAL	2.260898
6383	NEUTRAL	2.392231
6384	NEUTRAL	3.9497788
6388	NEUTRAL	3.9276133
6389	CONTRADICTION	3.4973125
6391	CONTRADICTION	1.1623961
6393	NEUTRAL	1.3936632
6398	ENTAILMENT	3.950718
6399	NEUTRAL	3.187049
6400	ENTAILMENT	3.3751764
6401	ENTAILMENT	3.3622005
6403	NEUTRAL	3.192801
6406	NEUTRAL	3.629511
6408	NEUTRAL	3.874772
6409	NEUTRAL	1.8012029
6410	NEUTRAL	2.3511558
6413	NEUTRAL	2.8071036
6414	NEUTRAL	2.0595841
6415	ENTAILMENT	3.9789262
6416	CONTRADICTION	3.7755704
6418	NEUTRAL	3.9856372
6422	NEUTRAL	2.809144
6425	NEUTRAL	3.3199015
6427	CONTRADICTION	3.4618695
6428	ENTAILMENT	4.0346394
6430	ENTAILMENT	3.4368033
6431	NEUTRAL	2.376775
6433	NEUTRAL	3.130028
6435	CONTRADICTION	2.409867
6436	NEUTRAL	2.589243
6437	NEUTRAL	3.9274783
6438	NEUTRAL	3.4285254
6439	NEUTRAL	4.0462327
6440	NEUTRAL	3.9157407
6441	NEUTRAL	3.0420556
6442	NEUTRAL	2.9520671
6445	NEUTRAL	2.9996638
6446	NEUTRAL	4.052259
6449	NEUTRAL	1.8593552
6451	NEUTRAL	3.7672987
6453	NEUTRAL	3.6613789
6455	CONTRADICTION	3.0763173
6456	NEUTRAL	4.0147467
6457	NEUTRAL	3.9743652
6459	NEUTRAL	3.7716088
6461	NEUTRAL	4.0309606
6462	NEUTRAL	2.8754733
6464	NEUTRAL	3.3387165
6465	NEUTRAL	3.4325085
6466	NEUTRAL	3.6515017
6472	NEUTRAL	3.327224
6473	CONTRADICTION	3.4442742
6474	NEUTRAL	3.0495675
6475	NEUTRAL	3.1702704
6476	ENTAILMENT	3.5290267
6479	NEUTRAL	3.9376626
6481	NEUTRAL	3.6832728
6483	NEUTRAL	3.621057
6484	CONTRADICTION	3.3221822
6485	NEUTRAL	3.700008
6486	NEUTRAL	3.9722931
6487	NEUTRAL	3.922542
6490	NEUTRAL	1.9614321
6492	NEUTRAL	1.9654285
6493	NEUTRAL	2.26838
6494	NEUTRAL	2.4345138
6498	ENTAILMENT	3.9208612
6501	ENTAILMENT	3.1828628
6502	ENTAILMENT	3.9016757
6503	ENTAILMENT	3.407073
6504	CONTRADICTION	3.0792794
6505	ENTAILMENT	3.6733425
6507	CONTRADICTION	3.60086
6509	NEUTRAL	3.9395661
6512	NEUTRAL	3.220824
6515	NEUTRAL	3.718083
6516	CONTRADICTION	3.7297978
6518	NEUTRAL	3.4278965
6519	NEUTRAL	3.8575249
6520	NEUTRAL	2.719267
6522	NEUTRAL	2.4839869
6523	CONTRADICTION	3.2428803
6524	NEUTRAL	3.0017076
6525	NEUTRAL	3.2453227
6526	NEUTRAL	3.6714573
6528	NEUTRAL	3.9421482
6530	NEUTRAL	2.7947295
6533	NEUTRAL	2.6802425
6534	NEUTRAL	3.1694803
6537	NEUTRAL	3.4030986
6538	CONTRADICTION	3.7718246
6541	ENTAILMENT	3.8943777
6542	CONTRADICTION	3.6828485
6547	NEUTRAL	3.4244637
6551	NEUTRAL	3.3614786
6553	CONTRADICTION	3.1155481
6556	NEUTRAL	3.725328
6560	NEUTRAL	3.663073
6561	NEUTRAL	2.5941324
6562	NEUTRAL	2.9134438
6564	NEUTRAL	3.5114121
6570	CONTRADICTION	2.9741006
6571	NEUTRAL	3.5371714
6573	ENTAILMENT	3.21492
6574	NEUTRAL	3.133481
6581	NEUTRAL	3.4922314
6583	NEUTRAL	3.830089
6585	NEUTRAL	3.5451217
6586	NEUTRAL	3.7671041
6587	NEUTRAL	3.8107405
6594	NEUTRAL	3.6170294
6596	CONTRADICTION	3.6643505
6601	NEUTRAL	3.9756517
6602	NEUTRAL	3.8990135
6608	NEUTRAL	3.653467
6609	CONTRADICTION	2.915373
6611	NEUTRAL	3.5794668
6612	NEUTRAL	3.666
6613	NEUTRAL	3.6897173
6616	NEUTRAL	4.0674505
6621	NEUTRAL	3.6729388
6622	NEUTRAL	3.8225071
6623	NEUTRAL	3.6410108
6624	NEUTRAL	3.4386063
6627	NEUTRAL	3.7784123
6628	NEUTRAL	3.7610655
6629	NEUTRAL	3.8560398
6630	NEUTRAL	3.6442366
6633	CONTRADICTION	3.7839937
6636	ENTAILMENT	2.8563676
6637	NEUTRAL	2.674014
6639	NEUTRAL	2.8446465
6641	CONTRADICTION	3.7780604
6642	NEUTRAL	3.6419492
6643	NEUTRAL	4.0576215
6645	NEUTRAL	3.3982618
6650	NEUTRAL	3.8919935
6651	NEUTRAL	3.8889108
6652	NEUTRAL	3.7764122
6653	NEUTRAL	3.4852548
6654	NEUTRAL	2.72017
6655	NEUTRAL	2.3375192
6660	NEUTRAL	3.6938305
6661	NEUTRAL	3.6372056
6662	NEUTRAL	4.0408006
6663	NEUTRAL	3.8558712
6666	NEUTRAL	1.8094004
6667	CONTRADICTION	1.8620843
6668	NEUTRAL	1.9220811
6672	NEUTRAL	3.7158294
6676	NEUTRAL	2.2902908
6677	NEUTRAL	1.9207863
6679	NEUTRAL	3.9564753
6680	NEUTRAL	3.8509169
6681	CONTRADICTION	3.9294026
6682	NEUTRAL	3.4932191
6685	NEUTRAL	3.8152485
6686	NEUTRAL	3.735046
6689	NEUTRAL	2.7053099
6690	NEUTRAL	3.3667324
6691	NEUTRAL	3.576615
6693	NEUTRAL	3.172605
6699	CONTRADICTION	3.578267
6702	ENTAILMENT	3.3031502
6703	NEUTRAL	3.1527991
6704	NEUTRAL	3.1157637
6706	NEUTRAL	3.9822638
6707	NEUTRAL	3.8967316
6708	CONTRADICTION	3.5501776
6710	CONTRADICTION	3.3023357
6712	NEUTRAL	3.5940604
6713	NEUTRAL	3.829332
6716	NEUTRAL	3.9867036
6718	NEUTRAL	3.4070587
6719	NEUTRAL	3.4327817
6722	NEUTRAL	3.7781324
6724	NEUTRAL	3.5231595
6726	CONTRADICTION	3.5336895
6727	ENTAILMENT	3.9818068
6730	NEUTRAL	3.8181863
6732	CONTRADICTION	2.8686762
6734	NEUTRAL	4.0146694
6737	NEUTRAL	3.9572496
6739	NEUTRAL	3.8638258
